,id,genre,track_name,artist_name,valence,energy,mood_vec,distances
5654,1TNFOXxCmzx57mxZfuPOAN,soundtracks,A Familiar Taste,Trent Reznor and Atticus Ross,0.279,0.828,"[0.279, 0.828]",0.15890248582070704
5655,2pSMjadGmWcUbIF5eqLUxE,soundtracks,The Battle of the Pelennor Fields,Various Artists,0.069,0.399,"[0.069, 0.399]",0.6333095609573568
5656,0fwPpZRks3445e4Gq0s0n1,soundtracks,It Had to Be Snow - Score Demo,Various Artists,0.0309,0.0189,"[0.0309, 0.0189]",1.0048056628025144
5657,4r8slqwskSBYn72lZ127nD,soundtracks,New For You,Various Artists,0.267,0.396,"[0.267, 0.396]",0.5888785952978763
5658,3VdzKymHyCA7OQdUiDREKF,soundtracks,Rise,Hans Zimmer,0.0399,0.319,"[0.0399, 0.319]",0.7183500609034567
5659,7wP9teKGmv3Naszx2C7Ycx,soundtracks,Forbidden Friendship,John Powell,0.377,0.288,"[0.377, 0.288]",0.6978495539871041
5660,3ksu00d3upBmtytFqdBpeD,soundtracks,Nabbed,Various Artists,0.241,0.0554,"[0.241, 0.0554]",0.9304680327663063
5661,2wi3pClieQiFX7gxCZbuJP,soundtracks,Bang Bang,will.i.am,0.739,0.658,"[0.739, 0.658]",0.5350233639758174
5662,4aaJhwVcYWgHz05xFXRug4,soundtracks,At Wit's End,Hans Zimmer,0.0376,0.172,"[0.0376, 0.172]",0.85680683937513
5663,3KjVG3iYrjacy18oe4Hn5V,soundtracks,"Nature Boy - From ""Moulin Rouge"" Soundtrack",Various Artists,0.146,0.414,"[0.146, 0.414]",0.5932832375855566
5664,2JnFCGmwCyvMX4osX2EmN9,soundtracks,For a Few Dollars More,The Film Score Orchestra,0.515,0.422,"[0.515, 0.422]",0.5959211357218336
5665,41FnNTSyRaEw4m4kaGr7h5,soundtracks,Sorrow,The Lyndhurst Orchestra,0.0433,0.133,"[0.0433, 0.133]",0.8920641737005247
5666,7dU4TLTzGZk9FroEGlMbFi,soundtracks,Stay with Me (feat. Kronos Quartet),Clint Mansell,0.113,0.148,"[0.113, 0.148]",0.8588515587690343
5667,6sq4Hm0TgOjyPxyXIWseF7,soundtracks,Crisis in Asgard,Patrick Doyle,0.0379,0.0109,"[0.0379, 0.0109]",1.010549167532189
5668,7BYVb8ueEqGvcnPJWXihSt,soundtracks,"No Good Deed - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,0.274,0.546,"[0.274, 0.546]",0.43882684512231007
5669,42TTHCYkSo0ER8RLmyV3Hu,soundtracks,"Enchanted Suite - From ""Enchanted""/Score",Various Artists,0.18,0.402,"[0.18, 0.402]",0.5962524633072805
5670,1PMjawSuCVzLI2hl2WMeA0,soundtracks,Fairytale,Shrek,0.0955,0.151,"[0.0955, 0.151]",0.8602129096915484
5671,508AvcfQL1jBYNdSrA1GVn,soundtracks,La valse d'Amélie - Version originale,Yann Tiersen,0.855,0.564,"[0.855, 0.564]",0.6842821055675794
5672,01CJDcOSteNT93CgfgsajY,soundtracks,More Than Just the Spare - Outtake,Various Artists,0.303,0.349,"[0.303, 0.349]",0.6340954186871247
5673,6PrKZUXJPmBiobMN44yR8Y,soundtracks,The Ecstasy Of Gold,Ennio Morricone,0.133,0.474,"[0.133, 0.474]",0.5402240276033639
5674,3Eqaogon7dKnHLIUXuIPbO,soundtracks,"Darcy's Letter - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,0.0398,0.0189,"[0.0398, 0.0189]",1.0023345000547472
5675,1hx9S1gyjUzDm6QrsEYxL8,soundtracks,Destiny,Harry Gregson-Williams,0.0343,0.0681,"[0.0343, 0.0681]",0.9566995871223108
5676,5au9A3FX9KjzfPXiobVu4u,soundtracks,Mutant and Proud,Henry Jackman,0.0327,0.143,"[0.0327, 0.143]",0.8858496994411637
5677,2zzUpZCsVZgA7S2cr6IFwp,soundtracks,"Can't Slow Down - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,0.964,0.096,"[0.964, 0.096]",1.0996676770733966
5678,7MlWYU698FgcxTDbAXAltf,soundtracks,A Lannister Always Pays His Debts,Ramin Djawadi,0.0963,0.288,"[0.0963, 0.288]",0.7282982150190951
5679,2x6PEfCGLESZw99p4MacYo,soundtracks,Sector 7,Various Artists,0.0504,0.743,"[0.0504, 0.743]",0.356489775449451
5680,1eWsXHpKj3BhE9Uw9Q5XKI,soundtracks,Twilight and Shadow (feat. Renee Fleming),Various Artists,0.0383,0.0663,"[0.0383, 0.0663]",0.9572613958579965
5681,3UXgrPK7wtsBaJr1QKjz3G,soundtracks,Spectres in the Fog,Hans Zimmer,0.0389,0.283,"[0.0389, 0.283]",0.7521170188208747
5682,4QPbG0FbmzqLCevDIielia,soundtracks,"Field Trip - From ""Finding Nemo""",Various Artists,0.157,0.19,"[0.157, 0.19]",0.8083922315312041
5683,2HIK7ZGx4PvFD89vd9wxxq,soundtracks,Hans' Kiss - Score Demo,Various Artists,0.0314,0.0423,"[0.0314, 0.0423]",0.9822317700013576
5684,7lBpl3fdfGWIiadbpL4UP6,soundtracks,Endtapes - Soundtrack Version,Various Artists,0.219,0.746,"[0.219, 0.746]",0.2553311575190149
5685,1OzSfjFW08DTD51XoNnog7,soundtracks,"That's How You Know - From ""Enchanted""/Soundtrack Version",Various Artists,0.52,0.667,"[0.52, 0.667]",0.37721611842549885
5686,1sScWpEFQBSsnwRnyFtycm,soundtracks,La valse d'Amélie - Version piano,Yann Tiersen,0.179,0.179,"[0.179, 0.179]",0.815255174776585
5687,4zAIjDgHoNvnurVCU92XkT,soundtracks,"Define Dancing - From ""WALL-E""",Various Artists,0.0763,0.329,"[0.0763, 0.329]",0.6958572339208667
5688,5avVpUakfMHD6qGpaH26CF,soundtracks,Conquest of Paradise,Vangelis,0.159,0.295,"[0.159, 0.295]",0.7052439294315124
5689,1lOSxJNCLvWm2bYaTcTSmK,soundtracks,"Mother Knows Best - From ""Tangled""/Soundtrack Version",Various Artists,0.473,0.259,"[0.473, 0.259]",0.7412536677818194
5690,1s3uqWTSWI4pRMn9uWb2oD,soundtracks,Homecoming,The Lyndhurst Orchestra,0.0606,0.207,"[0.0606, 0.207]",0.8163256458056429
5691,79adXCFDWnIaT1O2ZJ7P6f,soundtracks,Underwater March,Klaus Badelt,0.04,0.222,"[0.04, 0.222]",0.8088244556144429
5692,2XVsXiDJYfcZLC29l4NTWG,soundtracks,I've Got My Eye On You,Hans Zimmer,0.0359,0.143,"[0.0359, 0.143]",0.8848387480213555
5693,3wjgPeXocinhLyPL37p70e,soundtracks,A Girl Worth Fighting For,Mulan - Cast,0.849,0.35,"[0.849, 0.35]",0.8288027509606855
5694,3sQoa0JVEFSb3behuNSoy0,soundtracks,Concerning Hobbits,The Lord Of The Rings,0.316,0.134,"[0.316, 0.134]",0.8490023557093348
5695,6jTYkPw8GYo2bBVNzzslfp,soundtracks,"Wolves - From ""Frozen""/Score",Various Artists,0.0366,0.429,"[0.0366, 0.429]",0.6195698185031289
5696,1tz32t5uHyjFxXHStEs3aA,soundtracks,Release,Various Artists,0.0309,0.0768,"[0.0309, 0.0768]",0.9493914103255833
5697,2Sovh03ENcoG1RYGK2MPPo,soundtracks,"Just Around the Riverbend - From ""Pocahontas"" / Soundtrack Version",Various Artists,0.262,0.217,"[0.262, 0.217]",0.7677629842601166
5698,0vvdGsr92aPukAxgHyeu7X,soundtracks,Komodo Dragon,Thomas Newman,0.0353,0.315,"[0.0353, 0.315]",0.7238077714421142
5699,74RHM3SJHwhBNHiwZD1mZN,spanish,Hechicera,Maná,0.696,0.755,"[0.696, 0.755]",0.4448685199022291
5700,2UPfiKisNceDee4VFcdoZx,spanish,Permitame,Various Artists,0.895,0.66,"[0.895, 0.66]",0.6647480725808838
5701,4waqcUQWdj0yH26STWl2Rq,spanish,Rosas,La Oreja de Van Gogh,0.54,0.685,"[0.54, 0.685]",0.3740053475553524
5702,2RnY8eoqU9zeI3m8FcmVyQ,spanish,Ven Conmigo (feat. Prince Royce),Daddy Yankee,0.743,0.857,"[0.743, 0.857]",0.44712078904922326
5703,01ksPzu3Bw8Lsf9o6xIk8C,spanish,Mi Último Deseo,Banda Los Recoditos,0.974,0.639,"[0.974, 0.639]",0.7442687686582045
5704,5etssK2rpk4SnHWWD1Q6xn,spanish,Amor Clandestino,Maná,0.514,0.727,"[0.514, 0.727]",0.32486304806795124
5705,5saQ13jGnI9vZzZ1nQFKrn,spanish,Invierno,Reik,0.5,0.554,"[0.5, 0.554]",0.46758635566064155
5706,4n82bvvKnaCSbM0pXWbR1S,spanish,Amigo,Romeo Santos,0.866,0.753,"[0.866, 0.753]",0.598
5707,7zQNARiZmOivRICXCHvssG,spanish,Su Hombre Soy Yo,Prince Royce,0.893,0.784,"[0.893, 0.784]",0.612243415644464
5708,0HYj1k4x1awDQLNZW96MYA,spanish,Me acordé de ti,Fito y Fitipaldis,0.61,0.876,"[0.61, 0.876]",0.3147459292826517
5709,0G04rLCgRKqg9nMYAKf20i,spanish,Me Voy,Jesse & Joy,0.39,0.749,"[0.39, 0.749]",0.24603251817595168
5710,09qIdioXLJPGXAM9zsy20v,spanish,Aprovecha (feat. Daddy Yankee),Nova y Jory,0.589,0.772,"[0.589, 0.772]",0.3466208303030849
5711,4m1BPdbVkzdK4UhuKqPl48,spanish,Looking for paradise - feat. Alicia Keys,Alejandro Sanz,0.641,0.587,"[0.641, 0.587]",0.5135610966574474
5712,7B0sqO42Qv9d1aspOQSNi7,spanish,Amor Eterno,Rocío Dúrcal,0.386,0.335,"[0.386, 0.335]",0.6519877299458939
5713,7ePXFeKtDzDqkoEZOIJ600,spanish,Pégate Más,Dyland & Lenny,0.963,0.864,"[0.963, 0.864]",0.6598196723347979
5714,7zteNrLJJwjGa8e2IodVOp,spanish,Me Colé en una Fiesta,Mecano,0.883,0.982,"[0.883, 0.982]",0.5690008787339436
5715,7untwTWxzS7WTtjUnPczSp,spanish,Dime,Ivy Queen,0.802,0.843,"[0.802, 0.843]",0.5076849416715056
5716,1jJn6iK6o2Vg7iUKHztRTk,spanish,El universo sobre mí,Amaral,0.434,0.837,"[0.434, 0.837]",0.18898677202386416
5717,7vcDJCAO356RYkCfiUozmE,spanish,Maldito duende,Heroes Del Silencio,0.348,0.85,"[0.348, 0.85]",0.13727709204379296
5718,1oKHVatwHayiMn6MpvmPVZ,spanish,La Noche De Los Dos,Daddy Yankee,0.747,0.79,"[0.747, 0.79]",0.4740653963326157
5719,4QutnIgZwcA2ixqY9fugWg,spanish,Cometas por el Cielo,La Oreja de Van Gogh,0.186,0.577,"[0.186, 0.577]",0.4256994244769424
5720,43GjYlBkIaEW2laq9D4Rr0,spanish,Lucha De Gigantes,Various Artists,0.144,0.622,"[0.144, 0.622]",0.3990250618695523
5721,1neSvFc8QotDXOJtXY7b8M,spanish,Yo Quisiera,Reik,0.781,0.65,"[0.781, 0.65]",0.573566038046187
5722,7FrDPfFH8fAlKjn1Hq5g1n,spanish,Enamorado Por Primera Vez,Enrique Iglesias,0.326,0.466,"[0.326, 0.466]",0.51713924623838
5723,211npcuencf7BGJ4eDYDne,spanish,Puede Ser,El Canto Del Loco,0.421,0.477,"[0.421, 0.477]",0.517189520388803
5724,1sblVgRgr76J2sh0Z3b15a,spanish,Te Amo,Makano,0.672,0.677,"[0.672, 0.677]",0.4709564735726647
5725,38EI0NudWZT1qFuhEafIHh,spanish,Desde cuando - (iTunes exclusive),Alejandro Sanz,0.381,0.714,"[0.381, 0.714]",0.27721832551258224
5726,7ii1YH0rOmpoRfH9HyY8To,spanish,Amor Prohibido,Selena,0.813,0.688,"[0.813, 0.688]",0.5796774965444147
5727,68RvCYDKtz9HR1WMR9D9VV,spanish,Un Buen Perdedor,Franco De Vita,0.287,0.606,"[0.287, 0.606]",0.37796560690094544
5728,3gIZxkCKjNP1tft5TynUED,spanish,El Cantante,Marc Anthony,0.74,0.728,"[0.74, 0.728]",0.49648867056560314
5729,1uuh2xSgfcddYAgtadUxoB,spanish,Marta tiene un marcapasos,Hombres G,0.487,0.947,"[0.487, 0.947]",0.17670597047072292
5730,0Ft9dBN6vm9bhvGaUPHyYO,spanish,Golpes En El Corazón,Los Tigres Del Norte,0.577,0.74,"[0.577, 0.74]",0.3580754110519179
5731,0zWPphr6smEZaAsOtJVn6P,spanish,Maldito Alcohol,Pitbull,0.927,0.421,"[0.927, 0.421]",0.8316327314385841
5732,4AiFptVAo3ZJU474Vckk7I,spanish,Te Regalo Amores,R.K.M & Ken-Y,0.766,0.83,"[0.766, 0.83]",0.47719283313981153
5733,6Z5k18VPZu4b1IaIQmbecn,spanish,La Ultima Sombra,Gerardo Ortiz,0.939,0.894,"[0.939, 0.894]",0.6313049976041691
5734,71hlW24Et0ZIHjp6pI7SXU,spanish,Azúcar,A.B. Quintanilla III,0.932,0.703,"[0.932, 0.703]",0.678471812236883
5735,1a8vNLzmwmy31iCT45MNkF,spanish,Aire,Intocable,0.75,0.611,"[0.75, 0.611]",0.573131747506627
5736,7HJKzIgaNgDgo3p3a2ToR6,spanish,A Dios Le Pido,Juanes,0.933,0.842,"[0.933, 0.842]",0.6348558891591067
5737,7fZJWsOEdr8aP8okxyTBGd,spanish,La conocí bailando (feat. K-Narias) - Radio Edit,Dr. Bellido,0.658,0.841,"[0.658, 0.841]",0.37215588131856797
5738,6ZBXuJ1pc7QkhzMXls2IBG,spanish,Nunca Te Olvidaré,Enrique Iglesias,0.265,0.517,"[0.265, 0.517]",0.46856909842626193
5739,2lnzGkdtDj5mtlcOW2yRtG,spanish,"Whenever, Wherever",Shakira,0.871,0.832,"[0.871, 0.832]",0.5771048431611019
5740,6Zdjh0uRQPt22BPckJgvEj,spanish,Abusadora,Wisin & Yandel,0.19,0.786,"[0.19, 0.786]",0.23277671704876324
5741,1ulGY04pV5DA3VpOunkrix,spanish,Un Día en el Mundo,Vetusta Morla,0.335,0.863,"[0.335, 0.863]",0.12182364302548172
5742,29tVNOmg85qDLh2wVnJxpv,spanish,Allí donde solíamos gritar,Love of Lesbian,0.337,0.819,"[0.337, 0.819]",0.16560495161679198
5743,2hGX7o1gV6cC8s20rJTFsw,spanish,Dandole Remix,Omega,0.864,0.783,"[0.864, 0.783]",0.5852349955359812
5744,5i07tC6hV5AtYTr0tsP0Uy,spanish,Cien gaviotas,Duncan Dhu,0.846,0.943,"[0.846, 0.943]",0.5335016401099438
5745,4mBWeIhP0oa26XwKMyXbgU,spanish,Princesita,Aventura,0.926,0.549,"[0.926, 0.549]",0.7502666192761078
5746,1YwPNemawMgGe6sF4U0FTE,spanish,Suavemente,Elvis Crespo,0.918,0.883,"[0.918, 0.883]",0.6122221818915091
5747,7cQ7axcCXsa963OluHTWlS,spanish,Sin ti no soy nada,Amaral,0.563,0.874,"[0.563, 0.874]",0.2718124353299532
5748,6gGhJwKch7gVDdxx9RxZj8,spanish,No Me Ames (with Marc Anthony) - Tropical Remix,Jennifer Lopez,0.71,0.742,"[0.71, 0.742]",0.4635698437128972
5749,15CfgHZuNDYfFpEPUnQd53,study,Nearer My God to Thee,The Piano Guys,0.13,0.15,"[0.13, 0.15]",0.8530797149153179
5750,6vSq5q5DCs1IvwKIq53hj2,study,Animal,Miike Snow,0.654,0.721,"[0.654, 0.721]",0.42923653153011104
5751,1XvHiCTd0MDb16S8bQNl74,study,All Of The Lights,Kanye West,0.254,0.796,"[0.254, 0.796]",0.1963899182748442
5752,5mMV6EaKeZWkGFvE1xg13n,study,Towers,Bon Iver,0.145,0.321,"[0.145, 0.321]",0.6832312931943325
5753,6Uy6K3KdmUdAfelUp0SeXn,study,Brave,Sara Bareilles,0.758,0.836,"[0.758, 0.836]",0.46770182809135996
5754,7cpHPzPgqKor6gv6nTkJ4R,study,Without You,Lana Del Rey,0.668,0.593,"[0.668, 0.593]",0.5267029523365139
5755,5eZiC96lRq6IPHEOnbw0KS,study,Up Is Down,Hans Zimmer,0.114,0.434,"[0.114, 0.434]",0.5842953020519676
5756,38YgZVHPWOWsKrsCXz6JyP,study,Come On Get Higher,Matt Nathanson,0.617,0.623,"[0.617, 0.623]",0.47054117779425003
5757,7zkLpY72g6lKQbiHDqri1S,study,Sunrise,Norah Jones,0.679,0.299,"[0.679, 0.299]",0.7752941377309647
5758,17i5jLpzndlQhbS4SrTd0B,study,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",Johann Sebastian Bach,0.304,0.157,"[0.304, 0.157]",0.8260605304697712
5759,5zF2zGPkL6Ipsn9AfAK6RP,study,This Love,Maroon 5,0.78,0.868,"[0.78, 0.868]",0.4799802079252852
5760,4DBkrkVzx7jxxIjxI6FYvz,study,This Is How We Do,Katy Perry,0.8,0.633,"[0.8, 0.633]",0.598912347510051
5761,20rmtxljOGVz4T3nSrtAV1,study,Elysium,The Lyndhurst Orchestra,0.0372,0.0715,"[0.0372, 0.0715]",0.9526019577976942
5762,7cBhzkTWSpHBGAiCZzSika,study,Nothing Left To Say / Rocks,Imagine Dragons,0.0623,0.79,"[0.0623, 0.79]",0.31717800995655415
5763,7hKngfUBsX9XeGjSeyEVif,study,Barbastella,Hans Zimmer,0.0612,0.0502,"[0.0612, 0.0502]",0.9664490053800046
5764,3GCL1PydwsLodcpv0Ll1ch,study,You Belong With Me,Taylor Swift,0.443,0.783,"[0.443, 0.783]",0.23799369739554024
5765,3DlWh4u2ScQnJ3A8FdbwlP,study,Piano Sleep,Relaxing Piano Music Consort,0.417,0.0156,"[0.417, 0.0156]",0.9728678019134974
5766,5ykXsKJqx0GE0dsogxjylG,study,Near Light,Ólafur Arnalds,0.0837,0.323,"[0.0837, 0.323]",0.6990265302547536
5767,2QOMGq8wVTZbLmh7McrvgF,study,Scar Tissue,Red Hot Chili Peppers,0.547,0.717,"[0.547, 0.717]",0.3536170244770464
5768,7KrtyMeCLBdxIUlFel7GLI,study,Zi-Zi's Journey,Lindsey Stirling,0.183,0.821,"[0.183, 0.821]",0.20833866659840178
5769,3B7udSGy2PfgoCniMSb523,study,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Howard Shore,0.234,0.0549,"[0.234, 0.0549]",0.9315415234974768
5770,1KDYN3odJHnj9pqGHN3FVs,study,My Body,Young the Giant,0.643,0.909,"[0.643, 0.909]",0.33721951307716463
5771,3oZKVe0QVMArW3QgaER8rs,study,Flight to the Ford,Various Artists,0.0427,0.08,"[0.0427, 0.08]",0.94287469475005
5772,7bUGrBJEkLdtCIDYfT5abh,study,My Only Swerving,El Ten Eleven,0.142,0.632,"[0.142, 0.632]",0.3908772185738125
5773,4rHZZAmHpZrA3iH5zx8frV,study,Mirrors,Justin Timberlake,0.512,0.512,"[0.512, 0.512]",0.510925630596078
5774,67awxiNHNyjMXhVgsHuIrs,study,Turn Down for What,DJ Snake,0.0815,0.799,"[0.0815, 0.799]",0.29649999999999993
5775,5IWmU2PNimgYuTLddU2DRo,study,Payphone,Maroon 5,0.556,0.744,"[0.556, 0.744]",0.34012497703050276
5776,1zxRVxqYS312yXseGxthDi,study,"Overture (Suite) No. 3 in D Major, BWV 1068: II: Air on a G String",Johann Sebastian Bach,0.0397,0.236,"[0.0397, 0.236]",0.7957697468489237
5777,7xPQY7skgsujvvVyoE5lBi,study,Beethoven's 5 Secrets,The Piano Guys,0.111,0.515,"[0.111, 0.515]",0.5101303754923833
5778,249E7AgSyA4vhtXNEjQYb5,study,Wicked Games,The Weeknd,0.325,0.606,"[0.325, 0.606]",0.3771604433129222
5779,52a6VcF23v5HB7KfDEmBHq,study,Carried Away,Passion Pit,0.871,0.826,"[0.871, 0.826]",0.5787037238518514
5780,5Ukzlujip1Slqka5OY82YS,study,U.N.I.,Ed Sheeran,0.578,0.405,"[0.578, 0.405]",0.6354368576027046
5781,10ViidwjGLCfVtGPfdcszR,study,Home,Edward Sharpe & The Magnetic Zeros,0.127,0.59,"[0.127, 0.59]",0.43522178254310756
5782,1c7UYTut2SBOPq64o2t0uN,study,Why Georgia,John Mayer,0.369,0.639,"[0.369, 0.639]",0.34836905717930805
5783,1EbWiEra7ovNsMq3DeLSDy,study,Power Trip (feat. Miguel),J. Cole,0.406,0.608,"[0.406, 0.608]",0.38612044752900615
5784,1JCCdiru7fhstOIF4N7WJC,study,Amnesia,5 Seconds of Summer,0.108,0.499,"[0.108, 0.499]",0.526015208905598
5785,1PPTlPJqKuL0fdoTmzwXJy,study,A Window to the Past,John Williams,0.139,0.0443,"[0.139, 0.0443]",0.9548731276981252
5786,0fPf9CDFzVnHpcfld5XVtO,study,You've Got The Love,Florence + The Machine,0.398,0.708,"[0.398, 0.708]",0.28754304025658495
5787,671z1d33Nh9l799NDRJhZ8,study,Classical Relaxation,Relaxing Piano Music Consort,0.222,0.0305,"[0.222, 0.0305]",0.9569327301331061
5788,5U8hKxSaDXB8cVeLFQjvwx,study,The Monster,Eminem,0.567,0.85,"[0.567, 0.85]",0.285828619980575
5789,33fdvicpRVPWCPz19Obajn,study,Back To Black,Amy Winehouse,0.335,0.725,"[0.335, 0.725]",0.2588532402733255
5790,2WZyfujzMweFLnozyUJBkW,study,Boston,Augustana,0.29,0.571,"[0.29, 0.571]",0.4126984371184364
5791,33e9HtOfO1ye1h8xQ7Foc9,study,The Cave,Mumford & Sons,0.345,0.499,"[0.345, 0.499]",0.4849917525071947
5792,0eG5CqXwJpa5MBjYyg1lRm,study,Slide,The Goo Goo Dolls,0.471,0.845,"[0.471, 0.845]",0.2090287061625747
5793,422XLdWf68no95NfLw5I0g,study,Scarborough Fair,Relaxing Piano Music Consort,0.214,0.186,"[0.214, 0.186]",0.8032490273881444
5794,44N88sNHQkshMjQsF2mJfG,study,Just the Way You Are,The Piano Guys,0.188,0.0687,"[0.188, 0.0687]",0.9229412169797164
5795,1zVhMuH7agsRe6XkljIY4U,study,human,Christina Perri,0.253,0.489,"[0.253, 0.489]",0.4977519462543567
5796,7hR5toSPEgwFZ78jfHdANM,study,Half of My Heart,John Mayer,0.731,0.593,"[0.731, 0.593]",0.5709544640336915
5797,2rJojRundKuKFgbvmCAYva,study,Me And My Broken Heart,Rixton,0.516,0.775,"[0.516, 0.775]",0.2899448223369405
5798,0ygAYQQy7bfDN6gH640bbl,study,Wake Me Up,Ed Sheeran,0.336,0.209,"[0.336, 0.209]",0.774312598373551
5799,1hWYT0w2R0J19rlVkiez7X,summer,Battle Scars (with Guy Sebastian),Lupe Fiasco,0.494,0.811,"[0.494, 0.811]",0.24896586111352692
5800,6BtmXhTJMM9sBTHeYYASGz,summer,It's Time,Imagine Dragons,0.86,0.884,"[0.86, 0.884]",0.554902694172591
5801,3pDEtP8fRPi7t7GrDdpmaf,summer,This Must Be the Place (Naive Melody) - 2003 Remaster,Talking Heads,0.968,0.588,"[0.968, 0.588]",0.7640294496941854
5802,451GvHwY99NKV4zdKPRWmv,summer,Banana Pancakes,Jack Johnson,0.615,0.375,"[0.615, 0.375]",0.6784283307763613
5803,3dOAXUx7I1qnzWzxdnsyB8,summer,Lonely Boy,The Black Keys,0.607,0.872,"[0.607, 0.872]",0.3133209217399949
5804,444P4wvSDa0SD5HE4YGx9B,summer,Come Get It Bae,Pharrell Williams,0.895,0.798,"[0.895, 0.798]",0.6097425686304015
5805,77ZdAoTHYoF6Umo76HFD4m,summer,The Fighter (feat. Ryan Tedder),Gym Class Heroes,0.432,0.926,"[0.432, 0.926]",0.13104579352272241
5806,7pNC5ZIKtwUK0ReSpM3P9f,summer,Black Widow,Iggy Azalea,0.519,0.72,"[0.519, 0.72]",0.3334576434871452
5807,3UN6cIn3VIyg0z1LCuFSum,summer,Without You (feat. Usher),David Guetta,0.402,0.614,"[0.402, 0.614]",0.3793481250777444
5808,3Lt558KSXrSTLBr3EJ3BAe,summer,We Dem Boyz,Wiz Khalifa,0.52,0.862,"[0.52, 0.862]",0.23890793205751878
5809,3bidbhpOYeV4knp8AIu8Xn,summer,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,0.847,0.922,"[0.847, 0.922]",0.5364792633457512
5810,1jqLJBQwo7yBCqYQWukLkq,summer,Boombastic,Shaggy,0.752,0.788,"[0.752, 0.788]",0.47944655593715546
5811,6HFbq7cewJ7rPiffV0ciil,summer,A Sky Full of Stars,Coldplay,0.162,0.675,"[0.162, 0.675]",0.3434646997873289
5812,2gNAGt7gUiMkagkhIiDLPm,summer,Dansa Pausa,Panetoz,0.644,0.863,"[0.644, 0.863]",0.35114099732158877
5813,3CX3WMBg6lzWk72bYL29vP,summer,Good Kisser,Usher,0.825,0.782,"[0.825, 0.782]",0.5491101893062993
5814,5fnA9mkIfScSqHIpeDyvck,summer,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,0.8,0.875,"[0.8, 0.875]",0.49785540069381595
5815,0QTCTu0CXv4X1JEE4gNpGv,summer,Wildfire,John Mayer,0.763,0.665,"[0.763, 0.665]",0.5502045074333725
5816,34KTEhpPjq6IAgQg2yzJAL,summer,Californication,Red Hot Chili Peppers,0.328,0.767,"[0.328, 0.767]",0.21645322820415497
5817,1vxw6aYJls2oq3gW0DujAo,summer,Crazy,Gnarls Barkley,0.64,0.587,"[0.64, 0.587]",0.5129249457766701
5818,4675yUu8AUbE72T94BkLCD,summer,Beautiful,Snoop Dogg,0.963,0.74,"[0.963, 0.74]",0.693000721500346
5819,2MIqLCofYbazo7rXz5RErV,summer,Cooler Than Me - Single Mix,Mike Posner,0.623,0.824,"[0.623, 0.824]",0.3475082732828098
5820,0WTK0uyF22y3oZwJpzEyJa,summer,I Don't Dance,Lee Brice,0.19,0.559,"[0.19, 0.559]",0.44176011590002096
5821,6t6oULCRS6hnI7rm0h5gwl,summer,Some Nights,fun.,0.392,0.738,"[0.392, 0.738]",0.25711670501933553
5822,4m1B88bynbZIVnrDsUINYc,summer,Big Pimpin',JAY-Z,0.955,0.956,"[0.955, 0.956]",0.6415683907425614
5823,0I3q5fE6wg7LIfHGngUTnV,summer,Ms. Jackson,Outkast,0.613,0.806,"[0.613, 0.806]",0.34746222816300476
5824,5KwbWPmwnOoXNqdMhh2S3m,summer,Sunny Afternoon,The Kinks,0.463,0.535,"[0.463, 0.535]",0.4721281605665987
5825,58stjpV04lJKmPgc2vxm6J,summer,Love Is All I Got,Feed Me,0.407,0.776,"[0.407, 0.776]",0.22693170778892927
5826,4NwJWJ7rIZBnv8TwNRhGG2,summer,Left Hand Free,alt-J,0.802,0.877,"[0.802, 0.877]",0.4993796151226039
5827,1RJZLVGpBG9nNZiHRQSWTp,summer,Recess,Skrillex,0.132,0.93,"[0.132, 0.93]",0.1895600168811978
5828,11N58AwI4g2GlBaHEiZdmk,summer,Boom Clap - From the Motion Picture Das Schicksal ist ein mieser Verräter,Various Artists,0.64,0.812,"[0.64, 0.812]",0.3681263370094566
5829,0C4ejWmOTMv8vuYj85mf8m,summer,S&M,Rihanna,0.833,0.682,"[0.833, 0.682]",0.599968332497641
5830,0Qw7qGuXlVBZLcfoQ17yZn,summer,Old Pine,Ben Howard,0.226,0.358,"[0.226, 0.358]",0.6311647962299545
5831,02ILwrgX3DDx9mclP2EI41,summer,I'm Ready,AJR,0.597,0.867,"[0.597, 0.867]",0.30585127104525817
5832,7B1Dl3tXqySkB8OPEwVvSu,summer,We'll Be Coming Back (feat. Example),Calvin Harris,0.571,0.952,"[0.571, 0.952]",0.25886289807540974
5833,4O594chXfv4lHvneDP0Ud0,summer,Animals,Maroon 5,0.358,0.75,"[0.358, 0.75]",0.2371181140275875
5834,3G6hD9B2ZHOsgf4WfNu7X1,summer,Team,Lorde,0.416,0.578,"[0.416, 0.578]",0.41764698011598267
5835,1mea3bSkSGXuIRvnydlB5b,summer,Viva La Vida,Coldplay,0.417,0.617,"[0.417, 0.617]",0.38021704327923017
